,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7e7f6d-2667-4bb3-912f-03a706e3ec8e,2810,,"[19.9, 49.7]",3845654,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,116,Sporting Gijón,1041,['a17f8549-6d2f-460d-9b40-5a569b0ecceb'],41,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:26:41.018,Ball Receipt*,
1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0948ab12-3d97-49c3-a09f-61d92527fc14,2817,,"[108.4, 48.3]",3845654,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uroš Đurđević,23846.0,Left Center Forward,116,Sporting Gijón,1041,['352b10bf-a14e-4f2e-9228-f17e5a87227a'],48,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:26:48.193,Ball Receipt*,
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ff78d0-95e1-4b0b-96d8-7cc08d6e0c7a,2822,,"[43.6, 42.3]",3845654,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alende López,34728.0,Right Center Back,117,FC Andorra,1774,['5f3aa1cc-5d87-4bec-b656-3d82d6c75280'],59,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:59.212,Ball Receipt*,
1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98271850-022c-4418-beff-e5dc9a03fa84,2824,,"[57.2, 47.0]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Altimira Reynaldos,38804.0,Right Wing,117,FC Andorra,1774,['085367b4-6784-415a-be25-5c1a4dc2cca6'],1,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:01.882,Ball Receipt*,
1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716aa2d-e3be-4d10-81ce-60453b5b08aa,2827,,"[50.6, 54.4]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Morer Cabrera,41641.0,Right Back,117,FC Andorra,1774,['26c2f9a0-83a2-484a-bd5b-b3b96f0924cd'],2,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:02.870,Ball Receipt*,
1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c9e2dd-a632-4026-85ec-adfcb3d894fb,2830,,"[38.3, 29.5]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Vilanova Chaure,173381.0,Left Center Back,117,FC Andorra,1774,['95144c9d-5ac3-480a-b7d6-5b877a24bef2'],5,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:05.039,Ball Receipt*,
1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c5a26b-a4d8-445a-a32c-1aba6ec5209a,2833,,"[36.4, 41.5]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alende López,34728.0,Right Center Back,117,FC Andorra,1774,['964a1f6d-a95b-4e90-891e-1de77ade09a5'],9,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:09.206,Ball Receipt*,
1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3689f7-27f0-49dc-b59b-676445abe62b,2836,,"[37.9, 31.4]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Vilanova Chaure,173381.0,Left Center Back,117,FC Andorra,1774,['6f4feffb-1650-472b-84d3-7640b1bbb692'],10,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:10.863,Ball Receipt*,
1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b950317a-044d-4a36-bff5-4115625e18de,2839,,"[56.0, 23.2]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Iván Gil Calero,173383.0,Left Center Midfield,117,FC Andorra,1774,['9835a02b-e281-4699-a4fd-07886318c5d5'],13,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:13.597,Ball Receipt*,
1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ac469c-83d6-4c87-8e18-2eacaf027844,2843,,"[37.7, 25.8]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Vilanova Chaure,173381.0,Left Center Back,117,FC Andorra,1774,['4c63a8c1-a38e-4c80-8b01-9a4e6b519a32'],15,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:15.939,Ball Receipt*,
1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db8f51db-6abb-4cb8-8241-3392081fecee,2846,,"[39.9, 39.0]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alende López,34728.0,Right Center Back,117,FC Andorra,1774,['17678968-b322-4813-a662-46c48bebfa09'],19,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:19.549,Ball Receipt*,
1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ffdab9-39da-40f8-8eec-176f296db6c3,2849,,"[43.2, 30.0]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Vilanova Chaure,173381.0,Left Center Back,117,FC Andorra,1774,['8682284d-56e9-4cb4-90f7-f270a53a164b'],25,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:25.042,Ball Receipt*,
1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249c4f67-a95a-41f2-9ed7-5913564dfb09,2852,,"[48.8, 46.8]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alende López,34728.0,Right Center Back,117,FC Andorra,1774,['caace1a0-7ee8-4eb7-8133-43fd79878082'],28,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:28.778,Ball Receipt*,
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667e171-34ac-41b6-8a97-42c65f86a9be,2855,,"[52.7, 59.2]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Morer Cabrera,41641.0,Right Back,117,FC Andorra,1774,['71c06a51-473b-47e1-956d-08e30ed74417'],32,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:32.003,Ball Receipt*,
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8cc7f15-80e2-4604-a57c-2c283572ef3a,2858,,"[65.0, 76.4]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hector Hevel,16627.0,Right Center Midfield,117,FC Andorra,1774,['40ea249b-22e2-4a5c-9143-2dfaa21d1119'],33,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:33.750,Ball Receipt*,
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64654c9-89c4-4e10-940f-2b79bdbace7e,2861,,"[63.6, 71.9]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Morer Cabrera,41641.0,Right Back,117,FC Andorra,1774,['a7ff264d-92e3-457d-894e-409d20790d26'],38,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:38.643,Ball Receipt*,
1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e553eac-407c-4831-aa55-5b669a4494f3,2865,,"[49.0, 61.6]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alende López,34728.0,Right Center Back,117,FC Andorra,1774,['fb29f2c4-3250-4f16-8dc1-2a874c28b1fb'],40,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:40.999,Ball Receipt*,
1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4221087-4136-43a6-8680-a50302fb91e7,2868,,"[69.5, 78.1]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Altimira Reynaldos,38804.0,Right Wing,117,FC Andorra,1774,['f6bcd15a-fd6b-47ac-9917-efa5395b512a'],50,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:50.023,Ball Receipt*,
1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f23eafc6-e049-4590-b071-539864555b0a,2871,,"[71.6, 54.2]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc Aguado Pallares,173379.0,Center Defensive Midfield,117,FC Andorra,1774,['c0713e40-8b0f-40ad-966f-b8db1b4c9ae5'],56,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:56.619,Ball Receipt*,
1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9254daaa-71cb-433e-b74c-a5bc5cbc3d58,2874,,"[75.1, 60.6]",3845654,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrià Altimira Reynaldos,38804.0,Right Wing,117,FC Andorra,1774,['68714a65-3135-4ed8-8bf9-79675e13770e'],57,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:57.468,Ball Receipt*,
1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d31ebea1-426e-4ace-bf79-97b3b4b9b1fd,2877,,"[96.3, 76.2]",3845654,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Morer Cabrera,41641.0,Right Back,117,FC Andorra,1774,['2fc47226-1081-4739-99ed-3e8f966ac723'],1,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:29:01.020,Ball Receipt*,
1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76961d5a-03b4-4e5c-a415-2cc3d23c6226,2880,,"[111.9, 26.7]",3845654,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jacobo González Rodrigañez,41116.0,Left Wing,117,FC Andorra,1774,['78553034-da54-4773-9751-20bff30f2554'],5,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:29:05.116,Ball Receipt*,
1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0fdc747-14b1-481e-884e-310adffdf88b,2885,,"[67.5, 8.4]",3845654,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Martínez Rodríguez,173378.0,Center Forward,119,FC Andorra,1774,['38822c5e-1068-443f-bed3-6713455440f2'],47,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:29:47.028,Ball Receipt*,
1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98186bd4-5f19-4eeb-a64b-6e2d1338302f,2893,,"[67.9, 6.1]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,120,FC Andorra,1774,['2a908f1f-08e6-4cb2-9d30-0edc2258df0b'],6,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:06.659,Ball Receipt*,
1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4920d29c-8f89-4efe-8de3-7832cfeacab2,2896,,"[57.6, 28.7]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alende López,34728.0,Right Center Back,120,FC Andorra,1774,['6cec5e9b-1656-4fbc-9685-8f56f3c66246'],10,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:10.877,Ball Receipt*,
1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a36bdd0-91c4-4466-bf92-ecee3714721f,2899,,"[57.4, 39.0]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Morer Cabrera,41641.0,Right Back,120,FC Andorra,1774,['2c323e24-a3cb-42c5-aee4-ee8b76fd5dfe'],13,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:13.820,Ball Receipt*,
1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c3390f4-3b30-41d7-8056-37e034efdc97,2903,,"[44.6, 14.5]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,120,FC Andorra,1774,['f2504a5e-01c7-4eb2-900e-28712aa08fc0'],17,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:17.070,Ball Receipt*,
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab143c2-12f3-4999-beac-77c4f8649892,2907,,"[60.3, 11.4]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martí Vilà García,26978.0,Left Back,120,FC Andorra,1774,"['2527fb36-a595-4dfa-9ef5-4ce07128910f', '25c62061-5f84-4de5-b932-ce1bcc153dea']",18,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:18.934,Ball Receipt*,True
1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77caf2f-7095-430f-bcb4-7955d65940fc,2910,,"[69.3, 5.7]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván Gil Calero,173383.0,Left Center Midfield,120,FC Andorra,1774,['da11ffe6-6832-410b-b4a6-adfcc55a7d06'],19,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:19.980,Ball Receipt*,
1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab6efd96-8499-43a9-804f-c2a34b452d9d,2914,,"[86.4, 17.2]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacobo González Rodrigañez,41116.0,Left Wing,120,FC Andorra,1774,['82745d7f-8958-4482-955e-e08d0dc0c5c5'],22,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:22.868,Ball Receipt*,
1780,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,29ff10b7-1d87-4f8a-9772-bfc1a610ee30,2920,,"[103.7, 17.0]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván Gil Calero,173383.0,Left Center Midfield,120,FC Andorra,1774,['b0e4cadb-ba8b-456b-9530-5c53921fce68'],26,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:30:26.655,Ball Receipt*,
1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c1eaab-943d-4a78-8eff-9e5c26f66882,2934,,"[40.7, 46.4]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Gragera Amado,25587.0,Left Defensive Midfield,121,Sporting Gijón,1041,['1456de5f-e432-4c05-9f66-13f7b4081923'],34,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:34.034,Ball Receipt*,
1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a86c051-eded-47c3-9c3e-392c1bbcad86,2937,,"[70.7, 12.5]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Ferney Otero Tovar,10083.0,Left Midfield,121,Sporting Gijón,1041,['0422629c-865b-4cd8-bfd1-7e9780ca7879'],39,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:39.909,Ball Receipt*,
1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98991ebb-1ddf-4027-9197-6e36b528e5eb,2941,,"[73.6, 59.6]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillermo Rosas Alonso,41515.0,Right Back,121,Sporting Gijón,1041,['c01cf76b-9349-4697-aeea-3d4d45209a3a'],49,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:49.942,Ball Receipt*,
1784,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d8cc2d9b-e0bc-4669-9da0-5bdc18330957,2944,,"[96.4, 57.6]",3845654,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Rivera Hernández,6703.0,Right Defensive Midfield,121,Sporting Gijón,1041,['e3856e61-3b64-4957-b368-490288e74d17'],57,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:57.092,Ball Receipt*,
1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ccd567-35ba-480f-881a-bad06c8a54b9,2948,,"[111.5, 71.1]",3845654,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aitor García Flores,23842.0,Right Midfield,122,Sporting Gijón,1041,['bb29e06a-41a1-42fe-bdab-b65815298942'],26,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:26.791,Ball Receipt*,
1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6972fdc-d4f3-4d9d-b1e5-1d96c9f75d58,2956,,"[109.8, 65.2]",3845654,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Giovani Zarfino Calandria,23818.0,Right Center Forward,123,Sporting Gijón,1041,"['2dda1680-89ab-425f-b1d9-d55750fe6647', '51e7b902-d313-46d4-84cf-99cccab3cad4']",38,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:38.363,Ball Receipt*,True
1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d31b0a3-9bc3-4ac9-a83f-2a2ce8b24e77,2960,,"[106.9, 44.0]",3845654,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uroš Đurđević,23846.0,Left Center Forward,123,Sporting Gijón,1041,"['c192544a-35bd-408e-9b14-62ce98ff2e5b', 'e8d002b5-18cf-40fb-9492-e5ad6477271c']",42,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:42.116,Ball Receipt*,True
1788,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c74ca1d4-4ece-44de-aaf3-b76e7230b0f0,2963,,"[106.9, 52.0]",3845654,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aitor García Flores,23842.0,Right Midfield,123,Sporting Gijón,1041,['23a89030-b4d1-4d3d-b467-0295883444ab'],43,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:43.635,Ball Receipt*,
1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51e2c08f-a9c2-4ae7-b078-5398cc579d2c,2967,,"[101.2, 70.1]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aitor García Flores,23842.0,Right Midfield,124,Sporting Gijón,1041,['f5a07270-e3b0-4f58-8c19-b904f5e19014'],6,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:06.557,Ball Receipt*,
1790,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4e833516-88d8-4995-88fb-91df8218af54,2970,,"[110.0, 75.4]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guillermo Rosas Alonso,41515.0,Right Back,124,Sporting Gijón,1041,['c05681cc-5d10-4401-a3f6-14faa326b057'],7,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:07.184,Ball Receipt*,
1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6460a89a-4afb-4909-8219-985dbcde3542,2974,,"[82.5, 5.9]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Fernández Gràcia,16093.0,Center Forward,125,FC Andorra,1774,['3ad51709-b69e-49e8-9b5d-358eb501b39b'],14,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:14.183,Ball Receipt*,
1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6421913-6367-4638-a0b7-7682bdfb6940,2978,,"[72.8, 27.9]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hector Hevel,16627.0,Right Center Midfield,125,FC Andorra,1774,['efda75e4-6fa0-4362-afd5-a64c525f2c72'],19,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:19.408,Ball Receipt*,
1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988748bb-ff17-489e-a3fa-b494e4822d30,2981,,"[83.5, 52.4]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Morer Cabrera,41641.0,Right Back,125,FC Andorra,1774,['a31ef036-54b5-4e1a-9124-a71da930f5db'],21,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:21.988,Ball Receipt*,
1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d190e513-8f2c-4b77-bb39-97cab78437aa,2984,,"[100.6, 59.2]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrià Altimira Reynaldos,38804.0,Right Wing,125,FC Andorra,1774,['fecbe8e8-9357-4115-b2a6-d45ff328d220'],24,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:24.728,Ball Receipt*,
1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b187045-5516-4590-bd56-a52957273d43,2987,,"[98.1, 67.6]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Morer Cabrera,41641.0,Right Back,125,FC Andorra,1774,['f7f6d53d-9864-499d-828a-0ea5804f3b7f'],29,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:29.594,Ball Receipt*,
1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c8f1b71-f533-411c-98ac-3cbe90b6aa26,2990,,"[93.0, 61.6]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrià Altimira Reynaldos,38804.0,Right Wing,125,FC Andorra,1774,['a2720412-14f0-465c-a02c-5e8c7a23ef77'],33,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:33.315,Ball Receipt*,
1797,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8019e089-316a-4246-a680-b0d9c93f3ebd,2998,,"[57.4, 19.1]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uroš Đurđević,23846.0,Left Center Forward,125,FC Andorra,1774,['3a3364d0-d7cd-4678-975c-eaff364ef1fd'],38,,,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:38.687,Ball Receipt*,
1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92671007-648f-446e-a7ab-06575dd307c7,3001,,"[58.0, 50.1]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrià Vilanova Chaure,173381.0,Left Center Back,125,FC Andorra,1774,['96abc511-849f-4639-af77-a1efa024c39d'],40,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:40.964,Ball Receipt*,
1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45dda59-6faa-4c92-88d5-7fd6c8ccd91e,3004,,"[77.6, 62.7]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrià Altimira Reynaldos,38804.0,Right Wing,125,FC Andorra,1774,['7471b35f-f021-4cf4-be26-aa97f17db4bc'],46,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:46.122,Ball Receipt*,
1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddac8a5e-def4-4169-93e3-e4c9cf246445,3007,,"[71.6, 30.8]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gil Calero,173383.0,Left Center Midfield,125,FC Andorra,1774,['adcd17b9-6553-49e3-be93-b9d4c9553a46'],49,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:49.811,Ball Receipt*,
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f492a86-65b2-40b7-868d-05f3e32c98a1,3014,,"[90.9, 48.7]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hector Hevel,16627.0,Right Center Midfield,125,FC Andorra,1774,['3f511e8e-d879-4f58-817e-5da3f21cebd8'],56,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:56.618,Ball Receipt*,
1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78fe83c-c2be-4739-bf4c-c2e5dd4478c2,3017,,"[86.0, 63.7]",3845654,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Morer Cabrera,41641.0,Right Back,125,FC Andorra,1774,['f31dc456-9790-4aa2-9a86-0bf54f2e922d'],59,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:32:59.690,Ball Receipt*,
1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e37c9a58-3c7e-4426-b64e-a373d5539b07,3020,,"[86.0, 56.9]",3845654,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hector Hevel,16627.0,Right Center Midfield,125,FC Andorra,1774,['7c7b72a5-6512-4a16-b630-ece4b1071dd7'],1,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:33:01.354,Ball Receipt*,
1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b09c51d-42a0-4339-b10c-066fb69f9145,3023,,"[89.1, 33.0]",3845654,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gil Calero,173383.0,Left Center Midfield,125,FC Andorra,1774,['9a9f8deb-226e-485c-bce3-c00953757195'],3,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:33:03.542,Ball Receipt*,
